  53   12    1    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
  54   12    2    3.3e-11 2.9e-11 2.4e-11 2.0e-11 1.8e-11 1.7e-11 1.6e-11 1.3e-11 1.1e-11 9.9e-12 8.5e-12 7.4e-12 6.4e-12 5.6e-12
  55   12    3    6.6e-11 5.8e-11 4.8e-11 4.1e-11 3.6e-11 3.3e-11 3.1e-11 2.6e-11 2.3e-11 2.0e-11 1.7e-11 1.5e-11 1.3e-11 1.1e-11
  56   12    4    8.0e-12 7.5e-12 6.5e-12 5.8e-12 5.3e-12 4.9e-12 4.8e-12 4.2e-12 3.8e-12 3.5e-12 3.1e-12 2.8e-12 2.5e-12 2.3e-12
  57   12    5    7.4e-11 7.4e-11 7.3e-11 7.4e-11 7.5e-11 7.7e-11 7.6e-11 7.7e-11 7.7e-11 7.8e-11 7.8e-11 7.9e-11 7.9e-11 8.0e-11
  58   12    6    1.8e-11 1.7e-11 1.5e-11 1.3e-11 1.2e-11 1.1e-11 1.1e-11 9.5e-12 8.6e-12 7.7e-12 6.9e-12 6.3e-12 5.6e-12 5.1e-12
  59   12    7    4.3e-11 4.0e-11 3.5e-11 3.2e-11 2.9e-11 2.7e-11 2.6e-11 2.4e-11 2.1e-11 1.9e-11 1.8e-11 1.6e-11 1.4e-11 1.3e-11
  60   12    8    7.6e-11 7.2e-11 6.5e-11 6.0e-11 5.7e-11 5.5e-11 5.3e-11 4.9e-11 4.6e-11 4.3e-11 4.0e-11 3.7e-11 3.4e-11 3.2e-11
  61   12    9    1.1e-11 1.0e-11 8.8e-12 7.8e-12 7.1e-12 6.6e-12 6.4e-12 5.7e-12 5.1e-12 4.6e-12 4.2e-12 3.8e-12 3.4e-12 3.1e-12
  62   12   10    2.5e-11 2.3e-11 1.9e-11 1.7e-11 1.5e-11 1.4e-11 1.3e-11 1.2e-11 1.0e-11 9.2e-12 8.2e-12 7.3e-12 6.4e-12 5.8e-12
  63   12   11    3.4e-11 3.3e-11 2.9e-11 2.5e-11 2.3e-11 2.1e-11 2.1e-11 1.8e-11 1.7e-11 1.5e-11 1.4e-11 1.2e-11 1.1e-11 1.0e-11
  64   13    1    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
  65   13    2    7.4e-11 6.6e-11 5.3e-11 4.6e-11 4.1e-11 3.7e-11 3.5e-11 3.0e-11 2.6e-11 2.2e-11 1.9e-11 1.7e-11 1.4e-11 1.3e-11
  66   13    3    2.5e-11 2.2e-11 1.8e-11 1.5e-11 1.4e-11 1.2e-11 1.2e-11 9.9e-12 8.6e-12 7.4e-12 6.4e-12 5.6e-12 4.8e-12 4.2e-12
  67   13    4    3.4e-11 3.4e-11 3.5e-11 3.6e-11 3.7e-11 3.8e-11 3.8e-11 3.9e-11 4.0e-11 4.1e-11 4.2e-11 4.3e-11 4.5e-11 4.6e-11
  68   13    5    3.7e-11 3.4e-11 3.0e-11 2.7e-11 2.5e-11 2.3e-11 2.3e-11 2.0e-11 1.9e-11 1.7e-11 1.5e-11 1.4e-11 1.3e-11 1.2e-11
  69   13    6    3.0e-11 3.0e-11 3.0e-11 3.0e-11 3.1e-11 3.1e-11 3.1e-11 3.1e-11 3.1e-11 3.2e-11 3.2e-11 3.2e-11 3.3e-11 3.3e-11
  70   13    7    7.5e-11 7.0e-11 6.1e-11 5.5e-11 5.1e-11 4.7e-11 4.6e-11 4.1e-11 3.7e-11 3.4e-11 3.1e-11 2.8e-11 2.5e-11 2.3e-11
  71   13    8    2.5e-11 2.4e-11 2.1e-11 1.8e-11 1.7e-11 1.5e-11 1.5e-11 1.3e-11 1.2e-11 1.1e-11 9.7e-12 8.8e-12 7.9e-12 7.2e-12
  72   13    9    3.0e-11 2.9e-11 2.7e-11 2.6e-11 2.6e-11 2.6e-11 2.5e-11 2.4e-11 2.3e-11 2.2e-11 2.2e-11 2.1e-11 2.0e-11 2.0e-11
  73   13   10    2.5e-11 2.3e-11 1.9e-11 1.7e-11 1.5e-11 1.4e-11 1.3e-11 1.2e-11 1.0e-11 9.2e-12 8.2e-12 7.3e-12 6.4e-12 5.8e-12
  74   13   11    2.2e-11 2.1e-11 2.0e-11 1.8e-11 1.7e-11 1.6e-11 1.6e-11 1.5e-11 1.4e-11 1.3e-11 1.2e-11 1.2e-11 1.1e-11 1.0e-11
  75   13   12    6.2e-11 5.9e-11 5.0e-11 4.4e-11 3.9e-11 3.5e-11 3.4e-11 3.0e-11 2.7e-11 2.4e-11 2.1e-11 1.9e-11 1.7e-11 1.5e-11
  76   14    1    0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00 0.0e+00
